grid_id,lon,lat,landcover_class,lc_pct_10,lc_pct_20,lc_pct_30,lc_pct_40,lc_pct_50,lc_pct_60,lc_pct_70,lc_pct_80,lc_pct_90,lc_pct_95,lc_pct_100,forest_pct,forest_area_km2,population_total,land_area_km2,nightlight_mean,nightlight_p90,cell_area_km2,land_fraction
9.5_58.5,9.5,58.5,10.0,8.213824463219066,0.0,0.686110961631598,0.7718748318355478,0.042881935101974876,0.0,0.0,90.28530780821183,0.0,0.0,0.0,84.36865714154946,96.12999952781846,5641.518913507132,113.94041671960763,2.2283496820870385,4.024475146031034,1603.554957979678,0.07105488723826552
9.5_59.0,9.5,59.0,10.0,84.92510750951595,0.0,1.9808351225196803,3.4910984020824225,1.6150177651954165,0.0,0.0,7.987941200686537,0.0,0.0,0.0,92.459344045399,1346.0601540189998,97507.40778333305,1455.840042903682,2.914816431813379,5.41376781335299,1580.4331275627753,0.9211652283882258
9.5_59.5,9.5,59.5,10.0,87.20953600331654,0.0,1.496983661340937,6.361674993775192,0.7543058502940486,0.03222989139158552,0.0,4.145269599881687,0.0,0.0,0.0,91.45365185924692,1375.0124047912984,52638.229586219226,1503.5073797900727,1.9469050889741475,3.4088118984585716,1557.1909499999767,0.9655253774690222
9.5_60.0,9.5,60.0,10.0,81.84948034428378,0.0,11.25901718252235,1.770692810954257,0.032300355303908394,0.06460071060781679,0.0,4.991608241023993,0.0,0.0,0.032300355303908394,86.83844409357954,1278.544912528187,7084.698476359253,1472.3259103426487,0.8760955352844366,1.0561948344421348,1533.8301952791935,0.9599015033568632
9.5_60.5,9.5,60.5,10.0,88.20771028481313,0.0,9.345062795690753,0.3133767804779186,0.0,0.0,0.0,2.133850139018196,0.0,0.0,0.0,90.34219319619821,1345.2680099452214,4980.847151526299,1489.080530758947,0.7961683857912408,0.9317669970728438,1510.3526424122254,0.9859157980355474
9.5_61.0,9.5,61.0,30.0,44.04793119390975,0.0,50.980854122728736,0.0,0.0,0.03230035530390839,0.0,3.897196202491566,0.12920142121563355,0.0,0.9125167043504157,46.54871899482723,672.2176665338241,2089.1049839915795,1444.116360341785,0.7177593463798738,0.8359995154234079,1486.760079299646,0.9713176863223629
9.5_61.5,9.5,61.5,10.0,39.32215771074989,0.0,24.506032257982984,1.1492001223386905,0.22559355750297627,12.085369151945157,0.03222765107185375,1.8192824987424892,0.0,0.0,20.86013704966597,40.79423825816423,591.0265101414217,9012.983043384482,1448.7989857811315,1.3555394478475733,1.1391535249450313,1463.0543025940267,0.9902564677280807
9.5_62.0,9.5,62.0,30.0,15.541664291640528,0.03230035530390832,53.28279277738722,0.03230035530390832,0.0,1.9043276142704224,0.03230035530390832,1.4614960764568403,0.06460071060781664,0.0,27.648217463725434,15.446084081023326,220.2274242828431,1549.4900239598046,1425.7815969900682,0.8070383083787225,0.9015587127681947,1439.2371175637968,0.9906509355480598
9.5_62.5,9.5,62.5,30.0,30.884079724877004,0.0,56.65900324903571,0.5007188412405872,0.06460071060781672,1.162812790940701,0.0,1.0885853077717194,0.0,0.0,9.640199375526468,30.563862520056727,428.38552152426485,6108.903714276038,1401.6079323846852,1.1611243859718385,1.142756997759921,1415.310337955094,0.9903184445114657
9.5_63.0,9.5,63.0,10.0,61.53358121241689,0.0,26.983769902154325,2.2143555859998014,0.25782120857482993,0.0,0.0,8.664309203458842,0.0,0.0,0.34616288739532314,68.36746095432774,873.0545186020831,15541.82803277123,1277.002987115931,1.4784473545630448,1.6966838701167954,1391.275785854387,0.9178647397587814
9.5_63.5,9.5,63.5,10.0,25.991272570664936,0.0,14.464225773150153,4.535096552728741,0.3230035530390832,0.0,0.0,54.62180083980927,0.06460071060781664,0.0,0.0,56.692989602787556,350.7543394202205,10598.081213203743,618.6908502757351,1.292045683960016,1.810228323252007,1367.13529154897,0.45254544601416574
9.5_64.0,9.5,64.0,30.0,0.2699543119340971,0.0,2.2338908356182343,0.0,0.0,0.0,0.0,97.49615485244767,0.0,0.0,0.0,18.531522001119978,5.357382817769608,82.2561927455377,28.909567262990198,0.646953073547553,0.8557412028312683,1342.8906933883347,0.021527863291722273
10.0_35.0,10.0,35.0,40.0,0.1292104229741201,0.16151302871765016,10.980859122635913,71.88457202214306,0.45172977286834537,15.56757578444664,0.0,0.8245398462142624,0.0,0.0,0.0,0.19043931470723602,4.780218933088236,134771.40100573417,2510.1008898487726,0.8433079602137369,1.1144887847711789,2524.3003780882827,0.9943748817047424
10.0_35.5,10.0,35.5,40.0,1.6371720652132622,0.590947669778696,27.155090510634555,49.70990993273453,1.720525455720096,13.235834357304832,0.0,5.885914797126973,0.06460521148706,0.0,0.0,2.0086396774154807,47.4704322125,267824.7465302473,2363.3124818872575,1.8421762512788311,2.2140964750829104,2508.635734682143,0.9420708033510898
10.0_36.0,10.0,36.0,30.0,7.314816453344192,4.928115843839354,51.226972927468616,29.21148629688526,1.5307141394504613,2.4152671987299272,0.0,2.6196573526103055,0.7529697876718742,0.0,0.0,7.3709633227499625,178.45251227254914,200934.90397423122,2421.0202175578324,1.6869297500564993,3.1214267755167637,2492.780051610157,0.9712129299149466
10.0_36.5,10.0,36.5,30.0,8.66469895238216,1.6056295207813431,23.549359648344968,23.10966417957714,14.482208231464005,0.9113135126233515,0.0,26.27645963441052,1.4006663204165135,0.0,0.0,11.290185690860362,206.82751434117645,2459098.8923995467,1831.9230525022062,14.018068814050162,50.53689908981323,2476.7345365670744,0.7396525648814097
